US	41809226	R2RAJYAUPH2HGY	B001DSIMAI	493066916	Radar Detector Car Dash and Windshield Mount	Wireless	2	3	3	N	Y	Radar Detector Mount	I received this product with no base plate, contacted Charger City and they got the base to me rush. I preped the dash affixed the mount and radar to the dash and one day later the whole thing fell off the dash. The base plate's 3m tape is insufficient at best at adhering to the dash. I tried to use Velcro to adhere the mount still no good. Now I'm going to use this industrial Velcro to see if I can get the base plate to stay on the dash. I'm using the mount on the windshield where it is obviously more built for and it has not moved, but this blocks the detector beam and defeats the purpose.<br /><br />EDIT 1<br />I found out that the alcohol swab was not enough to prep the dashboard surface. Your dash like mine might be full of old oil based cleaners and protectants and may require a gentle degreaser to get it clean. I used Purple Power on a napkin and cleaned a spot on the dash and I also used some heavy duty Velcro, since my first attempt with the backing plate ruined the 3m tape and it adhered with no problem. So if you still have the mount this is the way to make it work.<br /><br />EDIT 2<br />It just doesn't work on my dash.	2012-01-12
US	46195013	R1SPOTLKPWUM0Q	B005U5L5OK	975637683	Parrot Minikit with Bluetooth Speakerphone - Retail Packaging - Black	Wireless	4	0	0	Y	N	Polly Wants Some Blue Tooth	I already own a hands free &#34;visor&#34; type blue tooth, made by Jabra. The Parrot Minikit+ costs somewhat less, and is probably a step below the Jabra, but all in all its a nice product.<br /><br />What's in the box?<br />* Parrot Minikit+ hand free blue tooth.<br />* Visor strap.<br />* MiniUSB/USB cable.<br />* Cigarette lighter charger.<br />* User guide.<br /><br />The Parrot is a nice compact size, simple to carry, and fits easily onto car visors. Before you use it, you need to charge it. The battery light will be red when its charging and go out when fully charged. The battery is rated for 12 hours of talk and 15 days standby. I've used mine for about 15 hours of talk between charges. Full charge takes about 3 to 3 1/2 hours.<br /><br />Controls are minimal and easy to navigate. There is a green 'call' button, a red 'end' button, and in between those a jog wheel to access the main menu and perform feature selections.<br /><br />The Minikit+ is easy to pair with phones and pairs up to ten devices (a nice bonus if you have lots of phones in your family), and will work with two phones at once. You can access only one phone's contact list at a time, but can easily switch back and forth between two phones. Upon set up it will synchronize with your phone contact list. You can override the syncing of contacts if you like.<br /><br />The Parrot detects vibration so when you get in your car, it will power on. If your phone is on it will pair to the phone. When not in use, it goes into sleep mode after a few minutes. If left in the car for a long period, it will hibernate and then wake back up when you get back in the car. This works reliably - or if you prefer, just hold down the red button for a couple of seconds when you want to turn it on or off.<br /><br />Calls are easy to make. You can browse through your contacts while the Parrot reads them aloud and pick the name you want. Or you can just say the name of teh contact you want to call and press the green button. Answering calls is just as easy, simply say 'accept' or 'reject'. Parrot calls these their &#34;magic words.&#34; When you first set up the Minikit+, the magic words are on by default, so if you don't want to use 'accept/reject', turn Magic Words off.<br /><br />The unit also has a streaming feature, so it will play music or GPS instructions if you have an A2DP compliant phone which supports music or GPS. Calls override music, so if you are listening to tunes and get a call, the music will pause.<br /><br />Operation is very simple. Call quality is decent, but not as perfect as a direct call on the phone.<br /><br />If you need to change your Minikit+ to another language, this may be done by software upgrade, using your PC and the included USB cable and downloading the language software at the Parrot website.<br /><br />There is not much to dislike about the Minikit+. It does what it is advertised to do, and does it pretty well. I would say it performs almost as well as my Jabra Freeway. The Freeway has somewhat better sound quality, and includes a free year of Voice Assist (text messages, etc. read aloud), but Jabra's product does cost a bit more as well.on. Answering calls is just as easy, simply say 'accept' or 'reject'. Parrot calls these their &#34;magic words.&#34; When you first set up the Minikit+, the magic words are on by default, so if you don't want to use 'accept/reject', turn Magic Words off.<br /><br />The unit also has a streaming feature, so it will play music or GPS instructions if you have an A2DP compliant phone which supports music or GPS. Calls override music, so if you are listening to tunes and get a call, the music will pause.<br /><br />Operation is very simple. Call quality is decent, but not as perfect as a direct call on the phone.<br /><br />If you need to change your Minikit+ to another language, this may be done by software upgrade, using your PC and the included USB cable and downloading the language software at the Parrot website.<br /><br />There is not much to dislike about the Minikit+. It does what it is advertised to do, and does it pretty well. I would say it performs almost as well as my Jabra Freeway. The Freeway has somewhat better sound quality, and includes a free year of Voice Assist (text messages, etc. read aloud), but Jabra's product does cost a bit more as well.	2012-01-15
US	4461288	R3LJ8JV5B3L7CJ	B00GYE840O	2184452	LG Optimus F6 Screen Protector Covers	Wireless	4	0	1	N	Y	Four Stars	They work well and are good for the price but when they're on, the screen looks greasy.	2014-12-01
US	1917506	R2YDKB4WW55UPV	B00IJINBY2	684633000	MagicMobile For Samsung Galaxy S4 Premium Slim Glowing Case	Wireless	3	0	0	N	Y	Three Stars	The case came on its exact drop off date.	2014-12-01
US	16863822	R1XYU74X7NA4LV	B00M4NEAZW	528154599	Samsung Galaxy Note 4 Screen Protector Made with Ultra Clear PET Plastic Gives You Protection From Scratches For the Glass Screen on Your Phone, 3-pack	Wireless	2	0	2	N	Y	but I applied two of them on the phone (and I doubt I can put it on more perfect than I did) and edges lift	It says it is designed to fit Note 4 with its curved edges so the edges of the film do not lift, but I applied two of them on the phone (and I doubt I can put it on more perfect than I did) and edges lift. Film quality is good, but lifting on edges are annoying. I returned them for refund	2014-12-02
US	43076781	R343P6URL0KU2P	B00MP3OWVI	887249343	SUPCASE Cell Phone Case for Samsung Galaxy Note 4 - Retail Packaging	Wireless	5	0	0	N	Y	Five Stars	Good case thank you	2014-12-02
US	52797587	RN6XGOA94ONJY	B00D5T3QK4	982083163	Anker® Astro E5 15000mAh External Battery Pack 2-Port 3A Output Portable Charger Power Bank for USB Devices (Black)	Wireless	4	0	0	N	Y	Deep power and long standby time.	I've had occasion to use my E5 several times over the last few months since I bought it. It has a very deep power reserve and can charge my Galaxy S3 4-6 times. That's been a relief on a few overnight trips where I didn't remember my charger. I like being able to charge my phone a few times over a few different days/weeks and not having to worry about recharging the E5 right away. So far, 3 months in, the battery is holding up perfectly.<br /><br />A couple of nitpicks: the on/off button has a light click touch and is easy to hit accidentally. Thankfully the flashlight (which seems like an unnecessary add-on in my opinion) requires a double click and has not turned on to drain the device in my glovebox. But, I do worry about that. Also, I'm not sure if turning the device on (no flashlight, nothing attached) drains it... but it hasn't failed when I've needed it. A slightly recessed button might be better.	2014-12-03
US	11381349	R29AOLQ0337J4Y	B0088U4YAG	314414660	PowerGen White Dual USB 4.2A (20W) Car charger Designed for Apple and Android Devices	Wireless	5	0	0	N	Y	Definitely the most useful accessory you can buy for your car	Definitely the most useful accessory you can buy for your car. Everyone can charge their phones/ other devices with this!	2014-12-03
US	41038703	RW361LZ1HWL12	B00DR8KT1M	174506380	Samsung Galaxy S4 Wallet Case - CM4 Q Card Case for Galaxy S4	Wireless	2	0	0	N	Y	Not leather	I thought this looked like nice leather all around.  Only the back portion is leather.  The rest is a cheap plastic.  Also, the cards do not push out as easily as demonstrated.  I would keep this if it was $10 bucks, but definitely not worth the $35 I paid for it.  Sending back.	2014-12-03
US	41961259	R9R2FLDZ6747N	B00CEZBKTO	973714789	Anker 2nd Gen Astro3 12800mAh External Battery for Smart Phones - Black	Wireless	5	0	0	N	Y	Five Stars	Great product, great shipping!	2014-12-04
US	21597743	RN3JAGM7WQYZO	B00B1SSR8M	923280972	eBADA Cute Vintage Owl Charm phone Home Return Keys Buttons Sticker For iPhone 4S iPhone 5 iPod Touch iPad Repair Fix Replace Replacement	Wireless	5	0	0	N	Y	I love owls so much	I love owls so much ... This was the perfect piece to give my phone the look I was going for.	2014-12-04
US	20261874	R3LWOCV2DVDOTF	B00CP0I474	985719390	Baofeng Programming Cable for BAOFENG UV-5R/5RA/5R Plus/5RE	Wireless	2	0	0	N	Y	This cable worked twice on the UV-5R radios I had ...	This cable worked twice on the UV-5R radios I had, then stopped! Did not work at all with the UV-82 I settled on. Sent it back in favor of the Genuine FTDI BaoFeng Programming Cable. That cable worked flawlessly.	2014-12-05
US	30696236	R25MNKK4H3BX07	B00974L4F0	818095795	OtterBox Defender Series Case for iPhone 5	Wireless	5	0	0	N	Y	Greatest, toughest case I've ever owned. The only case I'll ever use again.	Greatest, toughest case I've ever owned. The only case I'll ever use again.	2014-12-05
US	43448024	R299OU764O64F1	B00MNFOHAO	806590584	Speck iPhone 6 4.7" Candyshell Case	Wireless	2	0	1	N	Y	I was wrong- spinning issue is annoying.	I bought this because I'd heard good things about Speck and I liked the look of this case.  Reading the reviews, I thought the spinning issue would be petty, but I was wrong.  It's particularly annoying when you want to tap on an app or the home button without picking it up and it needs to be held still.  I also thought it was not as easy to pick up as I expected.<br /><br />I returned it in exchange for the &#34;Grip&#34; version, and I'm happy now.	2014-12-06
US	20905087	R2OQAVKG9WYDFH	B00OURBFGC	746778208	iPhone 6 Case, Omaker [Comprehensive Protection] iphone 6 (4.7 inch) Slim Bumper Case with Soft Flexible TPU material	Wireless	4	33	57	N	Y	This is the perfect case - for me. Maybe it is for you as well...	What I was looking for:<br />  Low profile<br />  Scratch protection<br />  Less slippery in hands<br />  Compliments the style of the phone<br /><br />This case met the challenge nearly perfectly. It is low profile, offers a decent amount of protection from average falls, slips in and out of pocket smoothly while still providing a surface that your skin can grip onto. It also has the ancillary benefit of illuminating the case(see pic) when I get alerts which makes is handy in noisy environments; You can set this up by going to Settings-&#62;General-&#62;Accessibility-&#62;Hearing:LED Flash for Alerts and turning on the feature.<br /><br />The case also covers the volume controls and adds some thickness to this area so it is much easier to control the volume or activate the camera shutter.<br /><br />The case does not offer much protection for the front of the phone, but there is a small amount of overlap so if you were to drop it flat, face-first it would likely survive.<br /><br />My use-case: I have no kids, I take care of my &#34;things&#34;, rarely ever drop my phone (until the slipperiness of the iPhone 6), I appreciate great style but I'm not all that stylish myself.<br /><br />My only critique of this case is that it isn't made with some unknown polymer that could be .1mm thin and provide the same protection as an otterbox or lifecase (that would be cool) and that it didn't come with a screen protection film. That said I likely wouldn't use the film anyway, so like I said, this case is perfect - for me.<br /><br />12/16/2015 UPDATE:<br />While I still think this is a fantastic case, over the last 6 months the case has begun to noticeably yellow (see photo - note that is a tear in the envelope below the case not a crack in the case). I work from home so the phone/case spend most of their time on my desk out of direct sunlight or anything else that would possibly cause the material to yellow. I am taking off 1 star due to the discoloration issue, which happened after such a short time. The case is still fully functional, flexible but due to the yellowing I have switched to another case/manufacturer, which I likely wouldn't have done if it weren't for the discoloration.d after such a short time. The case is still fully functional, flexible but due to the yellowing I have switched to another case/manufacturer, which I likely wouldn't have done if it weren't for the discoloration.	2014-12-08
US	39841845	R3NNFWZSCUSR4H	B0035Y7ZJ2	217725473	Bad Elf GPS for Dock Connector iPad, iPhone, or iPod touch.	Wireless	4	0	0	N	Y	Works well	Works well in flight. Interfaces with most programs I have tried. Could be less bulky on the bottom of iPad.	2011-09-05
US	38717427	R2NK3ND0XSKTZZ	B0037WNONS	793455803	Pyle Car Van Vehicle Rearview Backup Camera & Video Monitor Parking/Reverse System	Wireless	5	1	1	N	Y	Great backup camera for the price	I have a small fleet of box trucks for my plumbing company and decided to try out this backup camera. After getting an extension video cable the whole thing installed within 15-20 minutes and ran great. The video is pretty clear and gives me a good picture of everything behind me. I'll be ordering this camera for the rest of the fleet. Great buy for the money.	2011-09-07
US	51939844	R17RDAF6XU107V	B002Y3139I	226832929	BIRUGEAR Clear Rubber Soft Silicone Skin Cover Case for SanDisk Sansa Clip Plus 4GB 8GB	Wireless	5	4	4	N	Y	Nice little protection	Fits like a glove, and protects my little Sansa; also makes it easier to grip.  The whitish color makes it easier to find in a dark vehicle.	2011-09-24
US	14094738	R1W2BPEAD2R1IH	B000Y122PQ	938512158	Nokia 6086 Silver Phone (T-Mobile)	Wireless	5	1	1	N	N	Long lasting cheapness, with wifi callingAND fave-fives.	I wanted a low-cost phone that would give me what I wanted - wifi connecting to be able to talk in my low-signal area at home with fave-fives capability.  I bought this phone used off ebay a year or 2 ago.  It was beat up, well worn, well used.  The battery casing wouldn't stay on securely any more.  I purchased a cheap latex cover which kept the battery case in place - problem solved.    To this day I am still using this phone.  It is very dependable.  It doesn't malfunction and shut itself off like my old nokia used to do.  The wifi works great.  It actually keeps a phone call active when switching between wifi and the T-mobile network.  Internet browsing on it is a joke due to the old outdated browser in the phone.  I woudln't use it for the cost of the internet usage anyway.  However, it is there, and so if it is a must that you be able to access the internet for say, looking up an address, it's there.    Battery life isn't wonderful.  It maybe lasts a day or 2 without charging.  You really have to charge this thing every night to keep it functioning.  But it's cheap, and it works.    I use the speaker phone often and it works okay.  The audio isn't that great but it functions and conversations are possible.    It sounds like this phone isn't that great, and it isn't... if you value current day bells and whistles and sleekness.  However, for the cost, reliability, and functionality, I say this phone is definitely worth it.  I am very glad I made this purchase as I have saved a lot of money in doing so.  If you are lucky enough to still have the fave-fives plan, you still get the little fav-five icons and you can also customize the pictures and look of the phone display.  Since I didn't want to update my contract and lose the fav-fives, but also wanted WIFI, this phone was the cheapest alternative to buy for full price.  I was worried that the newer addition of wifi enabled phones wouldn't include older fave-fives support, but this one does.  You can change yourfave-fives via the phone interface.  The text messaging was a little bothersome at first because after you send a message, the message still sits in the browser and you have to close it out.  It's a little confusing, but you get used to it.  Also to note - Wifi connection does not give you free internet browsing.  If you make calls while on wifi, it uses your minutes normally as if you were calling on-network.  Also, you have to purchase a tmobile router and connect it to your computer to enable the wifi.  The benefit is that you get a great connection in your home, which helps if you live in an area without good coverage.	2011-10-09
US	44183021	R1SM5461Z29NB1	B004BR3KSC	481305255	Otter Box HTC Desire HD/Inspire 4G Commuter Case	Wireless	5	0	0	N	N	Love	Love this case, it honestly is heavy duty but at the same time is thin so your phone doesn't look overly large. A great case and for a great price you can't go wrong.	2011-10-11
US	24683278	R30HE5F3EOL3J1	B002A1APQQ	96784367	Crystal Clear Transparent Snap-On Cover Hard Case Cell Phone Protector for Palm PRE	Wireless	5	1	1	N	Y	long lasting.	i loved this case since it did last me a pretty decent amount of time considering how fragile most cases are for palm pre phones. its pretty simple and makes the phone look nice and original. i loved it and recommend it.	2011-10-16
US	51724839	R2PZMFMMSD9NU	B003XK7HKK	436044336	Fuse Powerslice Universal Charger Kit Includes 2 Ipod/Iphone Slices - 6810	Wireless	3	0	0	Y	N	Good, not Great	In concept this is a terrific idea, the ability to cut cords on chargers down to just one, and to be able to charge multiple devices all at once, and in once place is ideal.  The execution is what lacks at times.  It works, but not always without a bit of tinkering to get a good connection.  The ports are not quite long enough for some devices to maintain a solid connection.  Additionally, the ports themselves seem weak, at risk for breaking under the weight of the device.  None of my devices snapped the ports thankfully, but it was a concern.  The iPhone port is the strongest due to its sheer size.  The micro-usb port feels the weakest, and also is the one that seems to be most difficult to connect with due to its small size.  I did not use the Samsung or LG slices, as our household does not have any devices from these manufacturers at this time.  Finally, the cost is a bit high for what you get.  It's a $40 base, and each slice is an additional $10 if purchased separately.  So, in summary, I like the concept, but the execution and actual performance don't leave me confident that it will be the final solution to my device charging needs.	2011-10-17
US	12786790	R2GE0OZ2YMEL7V	B0030T0UHQ	823262047	BlackBerry DX-1 Original Li-Ion Battery for BlackBerry Curve 8900, Tour 9630, Storm 9500 9530 and Storm2 9550	Wireless	5	0	0	N	Y	helpful to have extra batterys for my phone	I got two extra batteries so I can just replace and go and not have to wait for my phone to charge. It's very helpful. Thanks	2011-10-21
US	18796096	R1HUSS1G23QYZC	B00449W1WS	580604542	Pandigital Novel 800MHz 256MB 1GB 7" Touchscreen Tablet Android 2.0 w/Barnes & Noble eBookstore & Stand (White)	Wireless	4	0	0	N	Y	Nice E Reader	My first E reader.  Bought it on Amazon because of ,  usually, good service.  The price was the best around for a color and touch screen reader. Works well at this point, however I still have to learn how to use it fully.  Will take a little time. Much better price than Kindle or Nook. Happy so far.	2011-10-24
US	52820860	R18OKMEZ6FV8W5	B003AX4VQS	393595322	Samsung SGH-A837 Cell Phone AC/DC Power Adapter from Batteries	Wireless	5	0	0	N	Y	Samsung Replacement SGH-A837 cellphone replacement charger	Samsung replacement charger for cellphones is of high quality, easy to use, with a small footprint.It has a very good quality . I recommend this charger for the users of SGH-a837 cellphone.	2011-10-26
US	6826636	R15AKU1DF3F8ZO	B00EK3STN8	524096852	Trident Case  Aegis Series Case for Motorola DROID Mini - Carrying Case	Wireless	5	1	1	N	Y	great case!!!	Love it works great and has perfect fit very happy love that it comes in great bright colors and it covers all the ports on my phone	2014-06-18
US	52123367	R19M5IM01VAWGU	B00HEARSQ8	860922592	MobilePioneer Universal USB Wall Travel Spare Battery Charger with LCD Indicator Screen for Samsung Galaxy Note 4 S5 S4 S3 Note 3 Note 2 LG G3 G2 HTC Nokia Motorola Cell Phone - Battery Not Included	Wireless	4	0	0	N	Y	Seeing is believing	The display is why I bought this and it works great. I wish it charged faster, but it was not advertised as a rapid charger. Because of the display it takes up an extra socket space.	2014-06-20
US	26474021	R117E4SADRJJ2Q	B009NLTW60	135929473	Kinivo BTC450 Bluetooth Hands-Free Car Kit for Cars with Aux Input Jack (3.5 mm) - Supports AptX	Wireless	5	0	0	N	Y	The best hands free	It arrive as promise, it is small and easy to set up. It will be always charge. The microphone reception is excellent and the volume  through the radio is manual adjustable. This is the best of many hands free I got. Recommend.	2014-06-22
US	48060962	RCAG426IRCWHR	B00J0S57GK	949748568	Flower and Deluxe Book Style Folio PU Leather Wallet with Magnet Design Flip Case Cover, Credit Card Holder for iPhone 6 (blue)	Wireless	5	1	1	N	Y	Great Case!	Love this case! It was a reasonable price, stylish, and durable. I love how you can hold your ID or ATM card inside for nights out at the bar!	2014-06-23
US	24384209	R2OK5QYUP6M09O	B00BSNWITY	21453874	Pandamimi ULAK 3in1 Hybrid High Impact Pink Hard cover Aztec Tribal Pattern(Samsung Galaxy S3 III i9300, At&T, Verizon, and Sprint) + Pink Silicon Case For Samsung Galaxy S3 I9300 4G Android Phone + Screen Protector + Pink Stylus	Wireless	4	0	0	N	Y	cute case, okay quality	I'm very happy with the look of this phone case.  I would have given 5 stars but my case arrived broken.  They sent it in the same box as a 16 lb. carseat.  It's still usable so I won't bother sending it back, but the case is very dainty and may not last very long.	2014-06-23
